time,ecg,peak
1757168816999.703,1036,0
1757168817007.3953,1544,0
1757168817015.0876,1358,0
1757168817022.78,333,0
1757168817030.4724,-478,0
1757168817038.1648,-289,0
1757168817045.8572,-29,0
1757168817053.5496,-197,0
1757168817061.242,-218,0
1757168817068.9343,-101,0
1757168817076.6267,-121,0
1757168817084.319,-142,0
1757168817092.0115,-94,0
1757168817099.7039,-85,0
1757168817107.3962,-89,0
1757168817115.0886,-62,0
1757168817122.781,-41,0
1757168817130.4734,-34,0
1757168817138.1658,-20,0
1757168817145.8582,-2,0
1757168817153.5505,16,0
1757168817161.243,39,0
1757168817168.9353,62,0
1757168817176.6277,80,0
1757168817184.32,103,0
1757168817192.0125,121,0
1757168817199.7048,140,0
1757168817207.3972,158,0
1757168817215.0896,163,0
1757168817222.782,156,0
1757168817230.4744,137,0
1757168817238.1667,110,0
1757168817245.8591,80,0
1757168817253.5515,45,0
1757168817261.244,2,0
1757168817268.9363,-43,0
1757168817276.6287,-82,0
1757168817284.321,-110,0
1757168817292.0134,-128,0
1757168817277.575,-133,0
1757168817285.2673,-137,0
1757168817292.9597,-142,0
1757168817300.652,-140,0
1757168817308.3445,-133,0
1757168817316.0369,-128,0
1757168817323.7292,-119,0
1757168817331.4216,-112,0
1757168817339.114,-112,0
1757168817346.8064,-119,0
1757168817354.4988,-112,0
1757168817362.1912,-91,0
1757168817369.8835,-82,0
1757168817377.576,-78,0
1757168817385.2683,-71,0
1757168817392.9607,-68,0
1757168817400.653,-66,0
1757168817408.3455,-62,0
1757168817416.0378,-55,0
1757168817423.7302,-52,0
1757168817431.4226,-52,0
1757168817439.115,-55,0
1757168817446.8074,-57,0
1757168817454.4998,-57,0
1757168817462.1921,-57,0
1757168817469.8845,-57,0
1757168817477.577,-59,0
1757168817485.2693,-59,0
1757168817492.9617,-59,0
1757168817500.654,-59,0
1757168817508.3464,-57,0
1757168817516.0388,-52,0
1757168817523.7312,-52,0
1757168817531.4236,-62,0
1757168817539.116,-66,0
1757168817546.8083,-59,0
1757168817554.5007,-50,0
1757168817562.193,-50,0
1757168817569.8855,-50,0
1757168817577.578,-50,0
1757168817585.2703,-45,0
1757168817592.9626,-43,0
1757168817600.655,-41,0
1757168817608.3474,-39,0
1757168817616.0398,-39,0
1757168817623.7322,-36,0
1757168817631.4246,-34,0
1757168817639.117,-34,0
1757168817646.8093,-32,0
1757168817654.5017,-29,0
1757168817662.194,-32,0
1757168817669.8865,-32,0
1757168817677.5789,-29,0
1757168817685.2712,-29,0
1757168817692.9636,-27,0
1757168817700.656,-27,0
1757168817708.3484,-29,0
1757168817716.0408,-27,0
1757168817723.7332,-22,0
1757168817731.4255,-22,0
1757168817739.118,-22,0
1757168817746.8103,-22,0
1757168817754.5027,-22,0
1757168817762.195,-22,0
1757168817769.8875,-22,0
1757168817777.5798,-22,0
1757168817785.2722,-20,0
1757168817792.9646,-18,0
1757168817800.657,-20,0
1757168817808.3494,-13,0
1757168817816.0417,0,0
1757168817823.7341,11,0
1757168817831.4265,16,0
1757168817820.953,20,0
1757168817828.6453,18,0
1757168817836.3376,4,0
1757168817844.03,-11,0
1757168817851.7224,-22,0
1757168817859.4148,-25,0
1757168817867.1072,-29,0
1757168817874.7996,-34,0
1757168817882.492,-36,0
1757168817890.1843,-80,0
1757168817897.8767,-126,0
1757168817905.569,68,0
1757168817913.2615,623,0
1757168817920.9539,1278,0
1757168817928.6462,1593,0
1757168817936.3386,1075,0
1757168817944.031,-16,0
1757168817951.7234,-439,0
1757168817959.4158,-103,0
1757168817967.1082,-50,0
1757168817974.8005,-227,0
1757168817982.493,-170,0
1757168817990.1853,-105,0
1757168817997.8777,-147,0
1757168818005.57,-133,0
1757168818013.2625,-98,0
1757168818020.9548,-108,0
1757168818028.6472,-98,0
1757168818036.3396,-68,0
1757168818044.032,-57,0
1757168818051.7244,-45,0
1757168818059.4167,-22,0
1757168818067.1091,-2,0
1757168818074.8015,11,0
1757168818082.494,29,0
1757168818090.1863,52,0
1757168818097.8787,75,0
1757168818105.571,98,0
1757168818113.2634,119,0
1757168818120.9558,135,0
1757168818128.6482,147,0
1757168818136.3406,147,0
1757168818144.033,137,0
1757168818151.7253,119,0
1757168818159.4177,94,0
1757168818167.11,64,0
1757168818174.8025,25,0
1757168818182.4949,-16,0
1757168818190.1873,-57,0
1757168818197.8796,-89,0
1757168818205.572,-105,0
1757168818213.2644,-124,0
1757168818220.9568,-137,0
1757168818228.6492,-142,0
1757168818236.3416,-137,0
1757168818244.034,-131,0
1757168818251.7263,-126,0
1757168818259.4187,-124,0
1757168818267.111,-121,0
1757168818274.8035,-119,0
1757168818282.4958,-112,0
1757168818290.1882,-103,0
1757168818297.8806,-98,0
1757168818305.573,-98,0
1757168818313.2654,-96,0
1757168818320.9578,-91,0
1757168818328.6501,-85,0
1757168818336.3425,-75,0
1757168818344.035,-73,0
1757168818351.7273,-71,0
1757168818359.4197,-73,0
1757168818367.112,-71,0
1757168818374.8044,-64,0
1757168818447.5142,-59,0
1757168818455.2065,-59,0
1757168818462.899,-62,0
1757168818470.5913,-75,0
1757168818478.2837,-87,0
1757168818485.976,-75,0
1757168818493.6685,-64,0
1757168818501.3608,-66,0
1757168818509.0532,-68,0
1757168818516.7456,-68,0
1757168818524.438,-66,0
1757168818532.1304,-62,0
1757168818539.8228,-57,0
1757168818547.5151,-57,0
1757168818555.2075,-59,0
1757168818562.9,-62,0
1757168818570.5923,-59,0
1757168818578.2847,-59,0
1757168818585.977,-66,0
1757168818593.6694,-66,0
1757168818601.3618,-59,0
1757168818609.0542,-57,0
1757168818616.7466,-57,0
1757168818624.439,-48,0
1757168818632.1313,-45,0
1757168818639.8237,-48,0
1757168818647.516,-48,0
1757168818655.2085,-48,0
1757168818662.901,-48,0
1757168818670.5933,-43,0
1757168818678.2856,-41,0
1757168818685.978,-41,0
1757168818693.6704,-43,0
1757168818701.3628,-48,0
1757168818709.0552,-45,0
1757168818716.7476,-39,0
1757168818724.44,-39,0
1757168818732.1323,-41,0
1757168818739.8247,-43,0
1757168818747.517,-45,0
1757168818755.2095,-43,0
1757168818762.9019,-39,0
1757168818770.5942,-39,0
1757168818778.2866,-39,0
1757168818785.979,-41,0
1757168818793.6714,-45,0
1757168818801.3638,-41,0
1757168818809.0562,-36,0
1757168818816.7485,-36,0
1757168818824.441,-39,0
1757168818832.1333,-43,0
1757168818839.8257,-45,0
1757168818847.518,-41,0
1757168818855.2104,-36,0
1757168818862.9028,-32,0
1757168818870.5952,-20,0
1757168818878.2876,-13,0
1757168818885.98,-11,0
1757168818893.6724,-4,0
1757168818901.3647,-4,0
1757168818909.0571,-18,0
1757168818916.7495,-39,0
1757168818924.442,-50,0
1757168818932.1343,-52,0
1757168818939.8267,-45,0
1757168818947.519,-41,0
1757168818955.2114,-52,0
1757168818962.9038,-105,0
1757168818970.5962,-158,0
1757168818978.2886,-2,0
1757168818985.981,514,0
1757168818993.6733,1174,0
1757168819001.3657,1535,0
1757168819034.1428,1108,0
1757168819041.8352,34,0
1757168819049.5276,-480,0
1757168819057.22,-165,0
1757168819064.9124,-62,0
1757168819072.6047,-248,0
1757168819080.297,-216,0
1757168819087.9895,-140,0
1757168819095.682,-177,0
1757168819103.3743,-167,0
1757168819111.0667,-124,0
1757168819118.759,-135,0
1757168819126.4514,-151,0
1757168819134.1438,-131,0
1757168819141.8362,-101,0
1757168819149.5286,-80,0
1757168819157.221,-64,0
1757168819164.9133,-41,0
1757168819172.6057,-25,0
1757168819180.298,-9,0
1757168819187.9905,16,0
1757168819195.6829,43,0
1757168819203.3752,66,0
1757168819211.0676,82,0
1757168819218.76,96,0
1757168819226.4524,110,0
1757168819234.1448,114,0
1757168819241.8372,108,0
1757168819249.5295,91,0
1757168819257.222,64,0
1757168819264.9143,27,0
1757168819272.6067,-4,0
1757168819280.299,-39,0
1757168819287.9915,-78,0
1757168819295.6838,-114,0
1757168819303.3762,-137,0
1757168819311.0686,-156,0
1757168819318.761,-170,0
1757168819326.4534,-167,0
1757168819334.1458,-163,0
1757168819341.8381,-163,0
1757168819349.5305,-163,0
1757168819357.223,-158,0
1757168819364.9153,-154,0
1757168819372.6077,-147,0
1757168819380.3,-137,0
1757168819387.9924,-128,0
1757168819395.6848,-126,0
1757168819403.3772,-126,0
1757168819411.0696,-114,0
1757168819418.762,-108,0
1757168819426.4543,-110,0
1757168819434.1467,-105,0
1757168819441.839,-94,0
1757168819449.5315,-94,0
1757168819457.2239,-94,0
1757168819464.9163,-89,0
1757168819472.6086,-87,0
1757168819480.301,-89,0
1757168819487.9934,-87,0
1757168819495.6858,-85,0
1757168819503.3782,-85,0
1757168819511.0706,-87,0
1757168819518.763,-87,0
1757168819526.4553,-91,0
1757168819534.1477,-98,0
1757168819541.84,-94,0
1757168819549.5325,-85,0
1757168819557.2249,-87,0
1757168819564.9172,-87,0
1757168819572.6096,-82,0
1757168819580.302,-80,0
1757168819587.9944,-80,0
1757168819527.6692,-80,0
1757168819535.3616,-82,0
1757168819543.054,-80,0
1757168819550.7463,-78,0
1757168819558.4387,-82,0
1757168819566.131,-80,0
1757168819573.8235,-73,0
1757168819581.5159,-75,0
1757168819589.2083,-71,0
1757168819596.9006,-66,0
1757168819604.593,-80,0
1757168819612.2854,-80,0
1757168819619.9778,-59,0
1757168819627.6702,-55,0
1757168819635.3625,-57,0
1757168819643.055,-64,0
1757168819650.7473,-73,0
1757168819658.4397,-64,0
1757168819666.132,-48,0
1757168819673.8245,-45,0
1757168819681.5168,-45,0
1757168819689.2092,-41,0
1757168819696.9016,-41,0
1757168819704.594,-39,0
1757168819712.2864,-34,0
1757168819719.9788,-34,0
1757168819727.6711,-34,0
1757168819735.3635,-34,0
1757168819743.056,-32,0
1757168819750.7483,-27,0
1757168819758.4407,-25,0
1757168819766.133,-25,0
1757168819773.8254,-25,0
1757168819781.5178,-27,0
1757168819789.2102,-25,0
1757168819796.9026,-11,0
1757168819804.595,6,0
1757168819812.2874,9,0
1757168819819.9797,9,0
1757168819827.672,13,0
1757168819835.3645,9,0
1757168819843.057,-9,0
1757168819850.7493,-27,0
1757168819858.4417,-29,0
1757168819866.134,-22,0
1757168819873.8264,-20,0
1757168819881.5188,-25,0
1757168819889.2112,-48,0
1757168819896.9036,-98,0
1757168819904.596,-36,0
1757168819912.2883,367,0
1757168819919.9807,1034,0
1757168819927.673,1528,0
1757168819935.3655,1340,0
1757168819943.0579,328,0
1757168819950.7502,-482,0
1757168819958.4426,-301,0
1757168819966.135,-22,0
1757168819973.8274,-172,0
1757168819981.5198,-197,0
1757168819989.2122,-96,0
1757168819996.9045,-121,0
1757168820004.597,-142,0
1757168820012.2893,-96,0
1757168820019.9817,-80,0
1757168820027.674,-80,0
1757168820035.3665,-62,0
1757168820043.0588,-45,0
1757168820050.7512,-41,0
1757168820058.4436,-29,0
1757168820066.136,-13,0
1757168820073.8284,6,0
1757168820081.5208,32,0
1757168820112.6975,55,0
1757168820120.39,75,0
1757168820128.0823,101,0
1757168820135.7747,126,0
1757168820143.467,147,0
1757168820151.1594,160,0
1757168820158.8518,163,0
1757168820166.5442,149,0
1757168820174.2366,131,0
1757168820181.929,114,0
1757168820189.6213,87,0
1757168820197.3137,45,0
1757168820205.006,-2,0
1757168820212.6985,-48,0
1757168820220.3909,-87,0
1757168820228.0833,-114,0
1757168820235.7756,-133,0
1757168820243.468,-144,0
1757168820251.1604,-156,0
1757168820258.8528,-156,0
1757168820266.5452,-149,0
1757168820274.2375,-142,0
1757168820281.93,-140,0
1757168820289.6223,-135,0
1757168820297.3147,-128,0
1757168820305.007,-121,0
1757168820312.6995,-114,0
1757168820320.3918,-105,0
1757168820328.0842,-98,0
1757168820335.7766,-91,0
1757168820343.469,-89,0
1757168820351.1614,-85,0
1757168820358.8538,-75,0
1757168820366.5461,-68,0
1757168820374.2385,-68,0
1757168820381.931,-68,0
1757168820389.6233,-68,0
1757168820397.3157,-66,0
1757168820405.008,-62,0
1757168820412.7004,-62,0
1757168820420.3928,-64,0
1757168820428.0852,-66,0
1757168820435.7776,-71,0
1757168820443.47,-71,0
1757168820451.1624,-64,0
1757168820458.8547,-62,0
1757168820466.547,-59,0
1757168820474.2395,-59,0
1757168820481.932,-64,0
1757168820489.6243,-64,0
1757168820497.3167,-57,0
1757168820505.009,-52,0
1757168820512.7014,-50,0
1757168820520.3938,-50,0
1757168820528.0862,-52,0
1757168820535.7786,-50,0
1757168820543.471,-45,0
1757168820551.1633,-45,0
1757168820558.8557,-43,0
1757168820566.548,-43,0
1757168820574.2405,-45,0
1757168820581.9329,-43,0
1757168820589.6252,-43,0
1757168820597.3176,-50,0
1757168820605.01,-43,0
1757168820612.7024,-36,0
1757168820620.3948,-41,0
1757168820628.0872,-36,0
1757168820635.7795,-25,0
1757168820643.472,-22,0
1757168820651.1643,-25,0
1757168820658.8567,-25,0
1757168820666.549,-27,0
1757168820654.8923,-25,0
1757168820662.5847,-20,0
1757168820670.277,-16,0
1757168820677.9695,-13,0
1757168820685.6619,-16,0
1757168820693.3542,-18,0
1757168820701.0466,-13,0
1757168820708.739,-9,0
1757168820716.4314,2,0
1757168820724.1238,11,0
1757168820731.8162,6,0
1757168820739.5085,6,0
1757168820747.201,22,0
1757168820754.8933,18,0
1757168820762.5857,-4,0
1757168820770.278,-13,0
1757168820777.9705,-13,0
1757168820785.6628,-13,0
1757168820793.3552,-9,0
1757168820801.0476,-11,0
1757168820808.74,-48,0
1757168820816.4324,-105,0
1757168820824.1248,2,0
1757168820831.8171,478,0
1757168820839.5095,1151,0
1757168820847.202,1593,0
1757168820854.8943,1289,0
1757168820862.5867,223,0
1757168820870.279,-448,0
1757168820877.9714,-181,0
1757168820885.6638,0,0
1757168820893.3562,-183,0
1757168820901.0486,-177,0
1757168820908.741,-85,0
1757168820916.4333,-119,0
1757168820924.1257,-124,0
1757168820931.818,-75,0
1757168820939.5105,-66,0
1757168820947.203,-66,0
1757168820954.8953,-48,0
1757168820962.5876,-34,0
1757168820970.28,-22,0
1757168820977.9724,-2,0
1757168820985.6648,16,0
1757168820993.3572,32,0
1757168821001.0496,52,0
1757168821008.742,73,0
1757168821016.4343,96,0
1757168821024.1267,121,0
1757168821031.819,144,0
1757168821039.5115,165,0
1757168821047.2039,179,0
1757168821054.8962,181,0
1757168821062.5886,172,0
1757168821070.281,154,0
1757168821077.9734,126,0
1757168821085.6658,91,0
1757168821093.3582,55,0
1757168821101.0505,16,0
1757168821108.743,-27,0
1757168821116.4353,-59,0
1757168821124.1277,-78,0
1757168821131.82,-96,0
1757168821139.5125,-112,0
1757168821147.2048,-114,0
1757168821154.8972,-112,0
1757168821162.5896,-108,0
1757168821170.282,-101,0
1757168821177.9744,-98,0
1757168821185.6667,-96,0
1757168821193.3591,-91,0
1757168821201.0515,-87,0
1757168821208.744,-80,0
1757168821241.3079,-73,0
1757168821249.0002,-71,0
1757168821256.6926,-71,0
1757168821264.385,-64,0
1757168821272.0774,-57,0
1757168821279.7698,-50,0
1757168821287.4622,-45,0
1757168821295.1545,-55,0
1757168821302.847,-64,0
1757168821310.5393,-52,0
1757168821318.2317,-39,0
1757168821325.924,-41,0
1757168821333.6165,-39,0
1757168821341.3088,-36,0
1757168821349.0012,-41,0
1757168821356.6936,-41,0
1757168821364.386,-39,0
1757168821372.0784,-39,0
1757168821379.7708,-41,0
1757168821387.4631,-45,0
1757168821395.1555,-43,0
1757168821402.848,-41,0
1757168821410.5403,-43,0
1757168821418.2327,-43,0
1757168821425.925,-39,0
1757168821433.6174,-39,0
1757168821441.3098,-41,0
1757168821449.0022,-36,0
1757168821456.6946,-34,0
1757168821464.387,-34,0
1757168821472.0793,-32,0
1757168821479.7717,-32,0
1757168821487.464,-29,0
1757168821495.1565,-27,0
1757168821502.8489,-27,0
1757168821510.5413,-25,0
1757168821518.2336,-22,0
1757168821525.926,-22,0
1757168821533.6184,-22,0
1757168821541.3108,-18,0
1757168821549.0032,-20,0
1757168821556.6956,-20,0
1757168821564.388,-20,0
1757168821572.0803,-20,0
1757168821579.7727,-16,0
1757168821587.465,-13,0
1757168821595.1575,-16,0
1757168821602.8499,-16,0
1757168821610.5422,-22,0
1757168821618.2346,-25,0
1757168821625.927,-16,0
1757168821633.6194,-13,0
1757168821641.3118,-18,0
1757168821649.0042,-16,0
1757168821656.6965,-11,0
1757168821664.389,-11,0
1757168821672.0813,-11,0
1757168821679.7737,-9,0
1757168821687.466,-9,0
1757168821695.1584,-9,0
1757168821702.8508,-6,0
1757168821710.5432,-2,0
1757168821718.2356,13,0
1757168821725.928,25,0
1757168821733.6204,27,0
1757168821741.3127,29,0
1757168821749.0051,25,0
1757168821756.6975,6,0
1757168821764.39,-9,0
1757168821772.0823,-16,0
1757168821779.7747,-13,0
1757168821787.467,-9,0
1757168821795.1594,-13,0
1757168821778.1995,-32,0
1757168821785.8918,-85,0
1757168821793.5842,-98,0
1757168821801.2766,172,0
1757168821808.969,786,0
1757168821816.6614,1404,0
1757168821824.3538,1533,0
1757168821832.0461,797,0
1757168821839.7385,-213,0
1757168821847.431,-374,0
1757168821855.1233,-52,0
1757168821862.8157,-119,0
1757168821870.508,-236,0
1757168821878.2004,-131,0
1757168821885.8928,-103,0
1757168821893.5852,-147,0
1757168821901.2776,-114,0
1757168821908.97,-85,0
1757168821916.6624,-89,0
1757168821924.3547,-73,0
1757168821932.047,-50,0
1757168821939.7395,-43,0
1757168821947.432,-32,0
1757168821955.1243,-9,0
1757168821962.8167,13,0
1757168821970.509,27,0
1757168821978.2014,43,0
1757168821985.8938,62,0
1757168821993.5862,85,0
1757168822001.2786,108,0
1757168822008.971,126,0
1757168822016.6633,144,0
1757168822024.3557,154,0
1757168822032.048,149,0
1757168822039.7405,135,0
1757168822047.4329,117,0
1757168822055.1252,91,0
1757168822062.8176,59,0
1757168822070.51,20,0
1757168822078.2024,-22,0
1757168822085.8948,-68,0
1757168822093.5872,-101,0
1757168822101.2795,-114,0
1757168822108.972,-124,0
1757168822116.6643,-133,0
1757168822124.3567,-137,0
1757168822132.049,-140,0
1757168822139.7415,-135,0
1757168822147.4338,-126,0
1757168822155.1262,-117,0
1757168822162.8186,-114,0
1757168822170.511,-117,0
1757168822178.2034,-112,0
1757168822185.8958,-101,0
1757168822193.5881,-94,0
1757168822201.2805,-87,0
1757168822208.973,-82,0
1757168822216.6653,-82,0
1757168822224.3577,-80,0
1757168822232.05,-73,0
1757168822239.7424,-68,0
1757168822247.4348,-66,0
1757168822255.1272,-66,0
1757168822262.8196,-68,0
1757168822270.512,-71,0
1757168822278.2043,-66,0
1757168822285.8967,-59,0
1757168822293.589,-62,0
1757168822301.2815,-66,0
1757168822308.9739,-71,0
1757168822316.6663,-71,0
1757168822324.3586,-64,0
1757168822332.051,-64,0
1757168822372.065,-62,0
1757168822379.7573,-66,0
1757168822387.4497,-73,0
1757168822395.142,-71,0
1757168822402.8345,-64,0
1757168822410.5269,-64,0
1757168822418.2192,-62,0
1757168822425.9116,-68,0
1757168822433.604,-82,0
1757168822441.2964,-78,0
1757168822448.9888,-59,0
1757168822456.6812,-57,0
1757168822464.3735,-59,0
1757168822472.066,-55,0
1757168822479.7583,-55,0
1757168822487.4507,-55,0
1757168822495.143,-50,0
1757168822502.8354,-45,0
1757168822510.5278,-45,0
1757168822518.2202,-50,0
1757168822525.9126,-48,0
1757168822533.605,-41,0
1757168822541.2974,-41,0
1757168822548.9897,-45,0
1757168822556.6821,-43,0
1757168822564.3745,-41,0
1757168822572.067,-45,0
1757168822579.7593,-41,0
1757168822587.4517,-34,0
1757168822595.144,-34,0
1757168822602.8364,-39,0
1757168822610.5288,-41,0
1757168822618.2212,-43,0
1757168822625.9136,-48,0
1757168822633.606,-48,0
1757168822641.2983,-39,0
1757168822648.9907,-34,0
1757168822656.683,-39,0
1757168822664.3755,-32,0
1757168822672.0679,-16,0
1757168822679.7603,-4,0
1757168822687.4526,0,0
1757168822695.145,6,0
1757168822702.8374,11,0
1757168822710.5298,4,0
1757168822718.2222,-16,0
1757168822725.9146,-27,0
1757168822733.607,-27,0
1757168822741.2993,-25,0
1757168822748.9917,-27,0
1757168822756.684,-29,0
1757168822764.3765,-45,0
1757168822772.0688,-94,0
1757168822779.7612,-73,0
1757168822787.4536,245,0
1757168822795.146,875,0
1757168822802.8384,1450,0
1757168822810.5308,1459,0
1757168822818.2231,593,0
1757168822825.9155,-381,0
1757168822833.608,-397,0
1757168822841.3003,-48,0
1757168822848.9927,-131,0
1757168822856.685,-220,0
1757168822864.3774,-119,0
1757168822872.0698,-110,0
1757168822879.7622,-144,0
1757168822887.4546,-112,0
1757168822895.147,-89,0
1757168822902.8394,-87,0
1757168822910.5317,-68,0
1757168822918.224,-52,0
1757168822925.9165,-45,0
1757168822907.1934,-27,0
1757168822914.8857,-4,0
1757168822922.5781,9,0
1757168822930.2705,25,0
1757168822937.963,45,0
1757168822945.6553,71,0
1757168822953.3477,91,0
1757168822961.04,110,0
1757168822968.7324,133,0
1757168822976.4248,151,0
1757168822984.1172,154,0
1757168822991.8096,140,0
1757168822999.502,126,0
